
-50,-50,0
-50,-48.75,0
-50,-47.5,0
-50,-46.25,0
-50,-45,0
-50,-43.75,0
-50,-42.5,0
-50,-41.25,0
-50,-40,0
-50,-38.75,0
-50,-37.5,0
-50,-36.25,0
-50,-35,0
-50,-33.75,0
-50,-32.5,0
-50,-31.25,0
-50,-30,0
-50,-28.75,0
-50,-27.5,0
-50,-26.25,0
-48.75,-50,0
-48.75,-48.75,0
-48.75,-47.5,0
-48.75,-46.25,0
-48.75,-45,0
-48.75,-43.75,0
-48.75,-42.5,0
-48.75,-41.25,0
-48.75,-40,0
-48.75,-38.75,0
-48.75,-37.5,0
-48.75,-36.25,0
-48.75,-35,0
-48.75,-33.75,0
-48.75,-32.5,0
-48.75,-31.25,0
-48.75,-30,0
-48.75,-28.75,0
-48.75,-27.5,0
-48.75,-26.25,0
-47.5,-50,0
-47.5,-48.75,0
-47.5,-47.5,0
-47.5,-46.25,0
-47.5,-45,0
-47.5,-43.75,0
-47.5,-42.5,0
-47.5,-41.25,0
-47.5,-40,0
-47.5,-38.75,0
-47.5,-37.5,0
-47.5,-36.25,0
-47.5,-35,0
-47.5,-33.75,0
-47.5,-32.5,0
-47.5,-31.25,0
-47.5,-30,0
-47.5,-28.75,0
-47.5,-27.5,0
-47.5,-26.25,0
-46.25,-50,0
-46.25,-48.75,0
-46.25,-47.5,0
-46.25,-46.25,0
-46.25,-45,0
-46.25,-43.75,0
-46.25,-42.5,0
-46.25,-41.25,0
-46.25,-40,0
-46.25,-38.75,0
-46.25,-37.5,0
-46.25,-36.25,0
-46.25,-35,0
-46.25,-33.75,0
-46.25,-32.5,0
-46.25,-31.25,0
-46.25,-30,0
-46.25,-28.75,0
-46.25,-27.5,0
-46.25,-26.25,0
-45,-50,0
-45,-48.75,0
-45,-47.5,0
-45,-46.25,0
-45,-45,0
-45,-43.75,0
-45,-42.5,0
-45,-41.25,0
-45,-40,0
-45,-38.75,0
-45,-37.5,0
-45,-36.25,0
-45,-35,0
-45,-33.75,0
-45,-32.5,0
-45,-31.25,0
-45,-30,0
-45,-28.75,0
-45,-27.5,0
-45,-26.25,0
-43.75,-50,0
-43.75,-48.75,0
-43.75,-47.5,0
-43.75,-46.25,0
-43.75,-45,0
-43.75,-43.75,0
-43.75,-42.5,0
-43.75,-41.25,0
-43.75,-40,0
-43.75,-38.75,0
-43.75,-37.5,0
-43.75,-36.25,0
-43.75,-35,0
-43.75,-33.75,0
-43.75,-32.5,0
-43.75,-31.25,0
-43.75,-30,0
-43.75,-28.75,0
-43.75,-27.5,0
-43.75,-26.25,0
-42.5,-50,0
-42.5,-48.75,0
-42.5,-47.5,0
-42.5,-46.25,0
-42.5,-45,0
-42.5,-43.75,0
-42.5,-42.5,0
-42.5,-41.25,0
-42.5,-40,0
-42.5,-38.75,0
-42.5,-37.5,0
-42.5,-36.25,0
-42.5,-35,0
-42.5,-33.75,0
-42.5,-32.5,0
-42.5,-31.25,0
-42.5,-30,0
-42.5,-28.75,0
-42.5,-27.5,0
-42.5,-26.25,0
-41.25,-50,0
-41.25,-48.75,0
-41.25,-47.5,0
-41.25,-46.25,0
-41.25,-45,0
-41.25,-43.75,0
-41.25,-42.5,0
-41.25,-41.25,0
-41.25,-40,0
-41.25,-38.75,0
-41.25,-37.5,0
-41.25,-36.25,0
-41.25,-35,0
-41.25,-33.75,0
-41.25,-32.5,0
-41.25,-31.25,0
-41.25,-30,0
-41.25,-28.75,0
-41.25,-27.5,0
-41.25,-26.25,0
-40,-50,0
-40,-48.75,0
-40,-47.5,0
-40,-46.25,0
-40,-45,0
-40,-43.75,0
-40,-42.5,0
-40,-41.25,0
-40,-40,0
-40,-38.75,0
-40,-37.5,0
-40,-36.25,0
-40,-35,0
-40,-33.75,0
-40,-32.5,0
-40,-31.25,0
-40,-30,0
-40,-28.75,5
-40,-27.5,5
-40,-26.25,5
-38.75,-50,5
-38.75,-48.75,5
-38.75,-47.5,5
-38.75,-46.25,5
-38.75,-45,0
-38.75,-43.75,0
-38.75,-42.5,0
-38.75,-41.25,0
-38.75,-40,0
-38.75,-38.75,0
-38.75,-37.5,0
-38.75,-36.25,0
-38.75,-35,0
-38.75,-33.75,0
-38.75,-32.5,0
-38.75,-31.25,0
-38.75,-30,0
-38.75,-28.75,0
-38.75,-27.5,0
-38.75,-26.25,0
-37.5,-50,0
-37.5,-48.75,0
-37.5,-47.5,0
-37.5,-46.25,0
-37.5,-45,0
-37.5,-43.75,0
-37.5,-42.5,0
-37.5,-41.25,0
-37.5,-40,0
-37.5,-38.75,0
-37.5,-37.5,0
-37.5,-36.25,0
-37.5,-35,0
-37.5,-33.75,0
-37.5,-32.5,0
-37.5,-31.25,0
-37.5,-30,0
-37.5,-28.75,0
-37.5,-27.5,0
-37.5,-26.25,0
-36.25,-50,0
-36.25,-48.75,0
-36.25,-47.5,0
-36.25,-46.25,0
-36.25,-45,0
-36.25,-43.75,0
-36.25,-42.5,0
-36.25,-41.25,0
-36.25,-40,0
-36.25,-38.75,0
-36.25,-37.5,0
-36.25,-36.25,0
-36.25,-35,0
-36.25,-33.75,0
-36.25,-32.5,0
-36.25,-31.25,0
-36.25,-30,0
-36.25,-28.75,0
-36.25,-27.5,0
-36.25,-26.25,0
-35,-50,0
-35,-48.75,0
-35,-47.5,0
-35,-46.25,0
-35,-45,0
-35,-43.75,0
-35,-42.5,0
-35,-41.25,0
-35,-40,0
-35,-38.75,0
-35,-37.5,0
-35,-36.25,0
-35,-35,0
-35,-33.75,0
-35,-32.5,0
-35,-31.25,0
-35,-30,0
-35,-28.75,0
-35,-27.5,0
-35,-26.25,0
-33.75,-50,0
-33.75,-48.75,0
-33.75,-47.5,0
-33.75,-46.25,0
-33.75,-45,0
-33.75,-43.75,0
-33.75,-42.5,0
-33.75,-41.25,0
-33.75,-40,0
-33.75,-38.75,0
-33.75,-37.5,0
-33.75,-36.25,0
-33.75,-35,0
-33.75,-33.75,0
-33.75,-32.5,0
-33.75,-31.25,0
-33.75,-30,0
-33.75,-28.75,0
-33.75,-27.5,0
-33.75,-26.25,0
-32.5,-50,0
-32.5,-48.75,0
-32.5,-47.5,0
-32.5,-46.25,0
-32.5,-45,0
-32.5,-43.75,0
-32.5,-42.5,0
-32.5,-41.25,0
-32.5,-40,0
-32.5,-38.75,0
-32.5,-37.5,0
-32.5,-36.25,0
-32.5,-35,0
-32.5,-33.75,0
-32.5,-32.5,0
-32.5,-31.25,0
-32.5,-30,0
-32.5,-28.75,0
-32.5,-27.5,0
-32.5,-26.25,0
-31.25,-50,0
-31.25,-48.75,0
-31.25,-47.5,0
-31.25,-46.25,0
-31.25,-45,0
-31.25,-43.75,0
-31.25,-42.5,0
-31.25,-41.25,0
-31.25,-40,0
-31.25,-38.75,0
-31.25,-37.5,0
-31.25,-36.25,0
-31.25,-35,0
-31.25,-33.75,0
-31.25,-32.5,0
-31.25,-31.25,0
-31.25,-30,0
-31.25,-28.75,0
-31.25,-27.5,0
-31.25,-26.25,0
-30,-50,0
-30,-48.75,0
-30,-47.5,0
-30,-46.25,0
-30,-45,0
-30,-43.75,0
-30,-42.5,0
-30,-41.25,0
-30,-40,0
-30,-38.75,0
-30,-37.5,0
-30,-36.25,0
-30,-35,0
-30,-33.75,0
-30,-32.5,0
-30,-31.25,0
-30,-30,0
-30,-28.75,0
-30,-27.5,0
-30,-26.25,0
-28.75,-50,0
-28.75,-48.75,0
-28.75,-47.5,0
-28.75,-46.25,0
-28.75,-45,0
-28.75,-43.75,0
-28.75,-42.5,0
-28.75,-41.25,0
-28.75,-40,0
-28.75,-38.75,0
-28.75,-37.5,0
-28.75,-36.25,0
-28.75,-35,0
-28.75,-33.75,0
-28.75,-32.5,0
-28.75,-31.25,0
-28.75,-30,0
-28.75,-28.75,0
-28.75,-27.5,0
-28.75,-26.25,0
-27.5,-50,0
-27.5,-48.75,0
-27.5,-47.5,0
-27.5,-46.25,0
-27.5,-45,0
-27.5,-43.75,0
-27.5,-42.5,0
-27.5,-41.25,0
-27.5,-40,0
-27.5,-38.75,0
-27.5,-37.5,0
-27.5,-36.25,0
-27.5,-35,0
-27.5,-33.75,0
-27.5,-32.5,0
-27.5,-31.25,0
-27.5,-30,0
-27.5,-28.75,0
-27.5,-27.5,0
-27.5,-26.25,0
-26.25,-50,0
-26.25,-48.75,0
-26.25,-47.5,0
-26.25,-46.25,0
-26.25,-45,0
-26.25,-43.75,0
-26.25,-42.5,0
-26.25,-41.25,0
-26.25,-40,0
-26.25,-38.75,0
-26.25,-37.5,0
-26.25,-36.25,0
-26.25,-35,0
-26.25,-33.75,0
-26.25,-32.5,0
-26.25,-31.25,0
-26.25,-30,0
-26.25,-28.75,0
-26.25,-27.5,0
-26.25,-26.25,0
-50,-25,0
-50,-23.75,0
-50,-22.5,0
-50,-21.25,0
-50,-20,0
-50,-18.75,0
-50,-17.5,0
-50,-16.25,0
-50,-15,0
-50,-13.75,0
-50,-12.5,0
-50,-11.25,0
-50,-10,0
-50,-8.75,0
-50,-7.5,0
-50,-6.25,0
-50,-5,0
-50,-3.75,0
-50,-2.5,0
-50,-1.25,0
-48.75,-25,0
-48.75,-23.75,0
-48.75,-22.5,0
-48.75,-21.25,0
-48.75,-20,0
-48.75,-18.75,0
-48.75,-17.5,0
-48.75,-16.25,0
-48.75,-15,0
-48.75,-13.75,0
-48.75,-12.5,0
-48.75,-11.25,0
-48.75,-10,0
-48.75,-8.75,0
-48.75,-7.5,0
-48.75,-6.25,0
-48.75,-5,0
-48.75,-3.75,0
-48.75,-2.5,0
-48.75,-1.25,0
-47.5,-25,0
-47.5,-23.75,0
-47.5,-22.5,0
-47.5,-21.25,0
-47.5,-20,0
-47.5,-18.75,0
-47.5,-17.5,0
-47.5,-16.25,0
-47.5,-15,0
-47.5,-13.75,0
-47.5,-12.5,0
-47.5,-11.25,0
-47.5,-10,0
-47.5,-8.75,0
-47.5,-7.5,0
-47.5,-6.25,0
-47.5,-5,0
-47.5,-3.75,0
-47.5,-2.5,0
-47.5,-1.25,0
-46.25,-25,0
-46.25,-23.75,0
-46.25,-22.5,0
-46.25,-21.25,0
-46.25,-20,0
-46.25,-18.75,0
-46.25,-17.5,0
-46.25,-16.25,0
-46.25,-15,0
-46.25,-13.75,0
-46.25,-12.5,0
-46.25,-11.25,0
-46.25,-10,0
-46.25,-8.75,0
-46.25,-7.5,0
-46.25,-6.25,0
-46.25,-5,0
-46.25,-3.75,0
-46.25,-2.5,0
-46.25,-1.25,0
-45,-25,0
-45,-23.75,0
-45,-22.5,0
-45,-21.25,0
-45,-20,0
-45,-18.75,0
-45,-17.5,0
-45,-16.25,0
-45,-15,0
-45,-13.75,0
-45,-12.5,0
-45,-11.25,0
-45,-10,0
-45,-8.75,0
-45,-7.5,0
-45,-6.25,0
-45,-5,0
-45,-3.75,0
-45,-2.5,0
-45,-1.25,0
-43.75,-25,0
-43.75,-23.75,0
-43.75,-22.5,0
-43.75,-21.25,0
-43.75,-20,0
-43.75,-18.75,0
-43.75,-17.5,0
-43.75,-16.25,0
-43.75,-15,0
-43.75,-13.75,0
-43.75,-12.5,0
-43.75,-11.25,0
-43.75,-10,0
-43.75,-8.75,0
-43.75,-7.5,0
-43.75,-6.25,0
-43.75,-5,0
-43.75,-3.75,0
-43.75,-2.5,0
-43.75,-1.25,0
-42.5,-25,0
-42.5,-23.75,0
-42.5,-22.5,0
-42.5,-21.25,0
-42.5,-20,0
-42.5,-18.75,0
-42.5,-17.5,0
-42.5,-16.25,0
-42.5,-15,0
-42.5,-13.75,0
-42.5,-12.5,0
-42.5,-11.25,0
-42.5,-10,0
-42.5,-8.75,0
-42.5,-7.5,0
-42.5,-6.25,0
-42.5,-5,0
-42.5,-3.75,0
-42.5,-2.5,0
-42.5,-1.25,0
-41.25,-25,0
-41.25,-23.75,0
-41.25,-22.5,0
-41.25,-21.25,0
-41.25,-20,0
-41.25,-18.75,0
-41.25,-17.5,0
-41.25,-16.25,0
-41.25,-15,0
-41.25,-13.75,0
-41.25,-12.5,0
-41.25,-11.25,0
-41.25,-10,0
-41.25,-8.75,0
-41.25,-7.5,0
-41.25,-6.25,0
-41.25,-5,0
-41.25,-3.75,0
-41.25,-2.5,0
-41.25,-1.25,0
-40,-25,0
-40,-23.75,0
-40,-22.5,0
-40,-21.25,0
-40,-20,0
-40,-18.75,0
-40,-17.5,0
-40,-16.25,0
-40,-15,0
-40,-13.75,0
-40,-12.5,0
-40,-11.25,0
-40,-10,0
-40,-8.75,0
-40,-7.5,0
-40,-6.25,0
-40,-5,0
-40,-3.75,0
-40,-2.5,0
-40,-1.25,0
-38.75,-25,0
-38.75,-23.75,0
-38.75,-22.5,0
-38.75,-21.25,0
-38.75,-20,0
-38.75,-18.75,0
-38.75,-17.5,0
-38.75,-16.25,0
-38.75,-15,0
-38.75,-13.75,0
-38.75,-12.5,0
-38.75,-11.25,0
-38.75,-10,0
-38.75,-8.75,0
-38.75,-7.5,0
-38.75,-6.25,0
-38.75,-5,0
-38.75,-3.75,0
-38.75,-2.5,0
-38.75,-1.25,0
-37.5,-25,0
-37.5,-23.75,0
-37.5,-22.5,0
-37.5,-21.25,0
-37.5,-20,0
-37.5,-18.75,0
-37.5,-17.5,0
-37.5,-16.25,0
-37.5,-15,0
-37.5,-13.75,0
-37.5,-12.5,0
-37.5,-11.25,0
-37.5,-10,0
-37.5,-8.75,0
-37.5,-7.5,0
-37.5,-6.25,0
-37.5,-5,0
-37.5,-3.75,0
-37.5,-2.5,0
-37.5,-1.25,0
-36.25,-25,0
-36.25,-23.75,0
-36.25,-22.5,0
-36.25,-21.25,0
-36.25,-20,0
-36.25,-18.75,0
-36.25,-17.5,0
-36.25,-16.25,0
-36.25,-15,0
-36.25,-13.75,0
-36.25,-12.5,0
-36.25,-11.25,0
-36.25,-10,0
-36.25,-8.75,0
-36.25,-7.5,0
-36.25,-6.25,0
-36.25,-5,0
-36.25,-3.75,0
-36.25,-2.5,0
-36.25,-1.25,0
-35,-25,0
-35,-23.75,0
-35,-22.5,0
-35,-21.25,0
-35,-20,0
-35,-18.75,0
-35,-17.5,0
-35,-16.25,0
-35,-15,0
-35,-13.75,0
-35,-12.5,0
-35,-11.25,0
-35,-10,0
-35,-8.75,0
-35,-7.5,0
-35,-6.25,0
-35,-5,0
-35,-3.75,0
-35,-2.5,0
-35,-1.25,0
-33.75,-25,0
-33.75,-23.75,0
-33.75,-22.5,0
-33.75,-21.25,0
-33.75,-20,0
-33.75,-18.75,0
-33.75,-17.5,0
-33.75,-16.25,0
-33.75,-15,0
-33.75,-13.75,0
-33.75,-12.5,0
-33.75,-11.25,0
-33.75,-10,0
-33.75,-8.75,0
-33.75,-7.5,0
-33.75,-6.25,0
-33.75,-5,0
-33.75,-3.75,0
-33.75,-2.5,0
-33.75,-1.25,0
-32.5,-25,0
-32.5,-23.75,0
-32.5,-22.5,0
-32.5,-21.25,0
-32.5,-20,0
-32.5,-18.75,0
-32.5,-17.5,0
-32.5,-16.25,0
-32.5,-15,0
-32.5,-13.75,0
-32.5,-12.5,0
-32.5,-11.25,0
-32.5,-10,0
-32.5,-8.75,0
-32.5,-7.5,0
-32.5,-6.25,0
-32.5,-5,0
-32.5,-3.75,0
-32.5,-2.5,0
-32.5,-1.25,0
-31.25,-25,0
-31.25,-23.75,0
-31.25,-22.5,0
-31.25,-21.25,0
-31.25,-20,0
-31.25,-18.75,0
-31.25,-17.5,0
-31.25,-16.25,0
-31.25,-15,0
-31.25,-13.75,0
-31.25,-12.5,0
-31.25,-11.25,0
-31.25,-10,0
-31.25,-8.75,0
-31.25,-7.5,0
-31.25,-6.25,0
-31.25,-5,0
-31.25,-3.75,0
-31.25,-2.5,0
-31.25,-1.25,0
-30,-25,0
-30,-23.75,0
-30,-22.5,0
-30,-21.25,0
-30,-20,0
-30,-18.75,0
-30,-17.5,0
-30,-16.25,0
-30,-15,0
-30,-13.75,0
-30,-12.5,0
-30,-11.25,0
-30,-10,0
-30,-8.75,0
-30,-7.5,0
-30,-6.25,0
-30,-5,0
-30,-3.75,0
-30,-2.5,0
-30,-1.25,0
-28.75,-25,0
-28.75,-23.75,0
-28.75,-22.5,0
-28.75,-21.25,0
-28.75,-20,0
